Date,Close,High,Low,Open,Volume,RSI_14,STO_K,STO_D,OBV,ATR_14,SMA_50,SMA_200,MACD,Volatility_Ratio,Regime_Flag,Target_Return,Sentiment,Returns,Vol_Change,Close_z,RSI_14_z,STO_K_z,MACD_z,ATR_14_z,Volatility_Ratio_z,OBV_z,SMA_200_z,Returns_z,Vol_Change_z
2019-11-15,40356.69140625,40650.05859375,40308.08984375,40408.19921875,25800,64.50394738173935,80.66837067339037,75.5668643134962,87455100,440.6032540853559,38532.22625,38095.19953125,539.8068726691927,1.0917724886067348,0.0,-0.001796480273126949,0.0,0.0017427915440382247,-0.07194244604316546,1.123267264385047,0.4792929523444634,0.2643284577007263,0.8090933690653888,-1.6858392141878105,-1.57658160802643,1.4286871241340064,1.297945507728481,0.05784200363015078,-0.2930819155715022
2019-11-18,40284.19140625,40542.3984375,40221.96875,40431.078125,28700,62.869737584421266,68.89148398659258,75.59045370962058,87426400,432.0194279006876,38596.531484375,38115.01404296875,512.8126375764696,1.0724291907561059,0.0,0.004604977933632271,0.0,-0.0017964802731269547,0.11240310077519378,0.9837528579605417,0.23447489481389444,-0.4246178669109166,0.6156458232113184,-1.6785251044533562,-1.549753868067245,1.1961905809085684,1.2103263911979576,-0.43739474367514525,0.20590363535799655
2019-11-19,40469.69921875,40544.12890625,40290.2109375,40455.359375,39100,65.29272373146792,70.38515637928181,73.31500367975491,87465500,419.72786162206705,38659.2696875,38135.4921484375,500.6176334431293,1.0371410455840577,0.0,0.00449574397048409,0.0,0.004604977933632348,0.362369337979094,1.0937447299278036,0.5268959141523508,-0.34268631650483644,0.5141199235826349,-1.7448886098239589,-1.6169860984738451,1.2989210301968843,1.1309352090028144,0.3913610450343556,0.8997432479740185
2019-11-20,40651.640625,40816.37890625,40575.9609375,40729.80078125,32300,67.5306729439084,79.46286827367908,72.9131695465178,87497800,414.5101348990623,38741.044296875,38156.8173046875,499.87194314272347,1.0196639754906873,0.0,-0.0018810741417647273,0.0,0.004495743970484023,-0.17391304347826086,1.1951264438174005,0.7836333634563238,0.16876888334065682,0.4771862137006176,-1.6901745011779918,-1.5869978740875597,1.3580336838997296,1.0581988091699814,0.3352525114090148,-0.5516448250981072
2019-11-21,40575.171875,40744.8515625,40534.12109375,40737.30859375,21800,65.61564882265156,69.92987582176771,73.25930015824287,87476000,399.95444445984356,38818.05296875,38176.798359375,487.4910952647115,0.9857122619023868,0.0,-0.00531757990858788,0.0,-0.0018810741417647492,-0.32507739938080493,1.0634226016013102,0.4603388915242093,-0.47816725252238795,0.36380212358778113,-1.7828227434100339,-1.654042008997786,1.1725298715769084,0.9907861177619279,-0.6768292576762618,-0.9282855349154705
2019-11-22,40359.41015625,40653.171875,40276.828125,40653.171875,21700,60.4101961488989,42.111201282634944,63.83464845936057,87454300,398.26796628414047,38892.352734375,38196.37220703125,455.02378565641993,0.9868032380608646,0.0,0.013127553411925987,0.0,-0.005317579908587833,-0.004587155963302725,0.7974452180631507,-0.4394253381571325,-2.226566791787326,0.11917456244706169,-1.6818812857606704,-1.5517219884025129,1.0052736555626145,0.9277748803130648,-1.189358977989441,-0.0946197991299232
2019-11-25,40889.23046875,40931.7109375,40393.8984375,40439.66015625,28600,67.27554215095867,95.30458660932865,69.11522123791043,87482900,410.69888163884474,38970.501953125,38220.276015625,466.66584681053064,1.0044182219392108,0.0,-0.0016613100007327342,0.0,0.013127553411925952,0.3179723502304148,1.3192148247422486,0.6650710304976393,1.0640209887886212,0.14334221919165555,-1.416651127331404,-1.3905847817090156,1.0887833137914373,0.8686051563650392,1.7327076043347147,0.7304147363423116
2019-11-26,40821.30078125,41120.28125,40710.19921875,41022.8515625,32800,65.7023715519704,72.65321580803408,70.02300123333255,87450100,410.6548208967844,39044.018984375,38243.40701171875,465.05009803599387,1.0059817130702653,0.0,0.004882465524997337,0.0,-0.0016613100007327741,0.14685314685314688,1.2016536792097299,0.3324587144435358,-0.4119884579026523,0.07426637927702694,-1.3420800736307952,-1.3174914625575116,0.8669697208314623,0.8123552327193564,-0.6959673013516606,0.24050260203529658
2019-11-27,41020.609375,41075.76171875,40848.69921875,40979.390625,32400,68.0621710135581,90.88333339288202,86.28037860341492,87482500,399.49811493987124,39119.014765625,38268.38236328125,474.38374282191216,0.9738961000987598,0.0,0.0026709135156527644,0.0,0.00488246552499727,-0.012195121951219523,1.3953213450091604,0.7480113491327484,0.7238340986387319,0.07489576256268317,-1.4477615192761444,-1.4320118180862043,0.9965502942102241,0.7585894896931203,0.4062171393554667,-0.15050433748400485
2019-11-28,41130.171875,41163.7890625,40996.078125,41161.5390625,30900,69.31213713738029,97.04282508822388,86.85979142971331,87513400,382.94188797988045,39199.532578125,38295.7497265625,485.03037343399774,0.9310485964991616,0.0,-0.008178017886048525,0.0,0.0026709135156528507,-0.04629629629629628,1.4914596875423167,0.9779233038251077,1.1391675252116926,0.08485757965409299,-1.6266621973309647,-1.5997244840246556,1.1230710332842024,0.7068305658485636,0.033490952719318734,-0.2687909859074757
2019-11-29,40793.80859375,41143.21875,40664.1796875,41138.26171875,46700,61.37092412977327,67.45423869755103,85.1267990595523,87466700,389.8059718741747,39267.708984375,38321.75626953125,461.0119405268342,0.9555517989411184,0.0,0.00020501349440761298,0.0,-0.00817801788604855,0.5113268608414239,0.9931529797280692,-0.9113108483850412,-1.1532875092411605,-0.20197816299921303,-1.4312906733276087,-1.386504134824064,0.7910904886097829,0.6564130510980586,-1.6352695428208612,1.2002643801843567
2019-12-02,40802.171875,41093.98828125,40707.62890625,41072.94140625,39800,61.48906886671662,68.18992443844259,77.56232940807249,87506500,389.55978638316225,39341.28625,38347.81087890625,437.6075389981197,0.9547525743889393,0.0,-0.0031057821293979833,0.0,0.00020501349440760208,-0.14775160599571735,0.970943323220513,-0.961089380062942,-1.0974513398631274,-0.5316144520554933,-1.3487187599397292,-1.3151874929998515,1.0001452157099124,0.6069567006482465,-0.2687475414723156,-0.5707625212876754
2019-12-03,40675.44921875,40885.03125,40554.0390625,40852.609375,33700,58.566199839703586,57.04261891753516,64.22892735117625,87472800,385.37638646293635,39425.1734375,38369.90466796875,404.17484682892973,0.9474422381678109,0.0,0.004298412116107738,0.0,-0.003105782129397938,-0.1532663316582915,0.7223639172384247,-1.6187593052095384,-1.7896658870794884,-0.9822890843041886,-1.3398251991306032,-1.287628560553437,0.7219067003203149,0.5577576702587015,-0.7505857334258373,-0.5353127831622245
2019-12-04,40850.2890625,40886.87109375,40475.828125,40606.01171875,44500,61.299567681170984,66.71339576783656,63.9819797079381,87517300,387.2097137691552,39510.901640625,38391.80896484375,387.32249894049164,0.9478750889050829,0.0,-0.0017306907826730878,0.0,0.004298412116107819,0.3204747774480712,0.9526659964790376,-0.9215574384155133,-0.9994822610888391,-1.22467066501747,-1.231703863708122,-1.212334394787074,0.985013671404652,0.5084993690363336,0.5046252131795602,0.7691912049590358
2019-12-05,40779.58984375,41002.41015625,40720.171875,40988.140625,33000,59.58774355890056,59.206738944696525,60.98758454335607,87484300,379.7117543035012,39604.6240625,38412.79322265625,364.06533714537363,0.9311318621849674,0.0,-0.00820119592991094,0.0,-0.0017306907826730722,-0.2584269662921348,0.797133121134304,-1.3481388277759556,-1.4620821906572505,-1.5105927938671917,-1.2876581695761473,-1.2527649811958756,0.7009117796033785,0.458498876938346,-0.576909845432626,-0.8136297957805744
2019-12-06,40445.1484375,40952.12890625,40337.53125,40952.12890625,33100,52.16639745727729,18.977195655812068,48.29911012278171,87451200,396.4893187282511,39653.234609375,38431.934921875,315.0159348170564,0.9803136693661716,0.0,0.0010453973253513294,0.0,-0.008201195929910976,0.003030303030302939,0.10066702474772321,-2.725985352897567,-3.3026916446879246,-1.98837069084336,-0.9234457311257634,-0.8689546485536783,0.376723281677996,0.4068458421468806,-1.5823583736577667,-0.10168647945430792
2019-12-09,40487.4296875,40645.62890625,40336.55859375,40527.23828125,32600,52.96396759944334,23.744175599615964,33.97603673337485,87483800,390.2451039976617,39681.182578125,38449.49591796875,276.3698539636316,0.9638673213136696,0.0,-0.006114262702293208,0.0,0.0010453973253512494,-0.015105740181268867,0.10334239196222406,-2.3164113425613397,-2.5623161719558416,-2.2432918908774084,-0.97768552072758,-0.927590219181962,0.6527016083669409,0.3523109097581225,-0.034225007435356815,-0.16251950547787325
2019-12-10,40239.87890625,40588.80859375,40208.69921875,40588.80859375,31400,47.92544598275535,3.264581620675411,15.328650958701138,87452400,389.5211233549716,39704.03734375,38465.83986328125,223.19443081392092,0.9679977523353623,0.0,0.004291548855112927,0.0,-0.006114262702293205,-0.036809815950920255,-0.7914554772455331,-2.7957571039883566,-2.892704825960765,-2.498401672984768,-0.9344106799953833,-0.8484912795414011,0.2519910457110858,0.2928882880726713,-1.1748181344703994,-0.1919583336898525
2019-12-11,40412.5703125,40466.12890625,40135.37109375,40285.19921875,55500,51.39888707180106,26.953945494255056,17.987567571515466,87507900,385.32374400818793,39740.418359375,38485.1703125,192.76520085828815,0.9534749733278003,0.0,0.004185346878262855,0.0,0.004291548855112959,0.7675159235668789,-0.322816504627112,-1.96921090267711,-1.7409591525952295,-2.4260943930169443,-0.982482480686423,-0.9255224877403695,1.0342908910849251,0.22563632545601164,0.7639972088781919,1.9206593977707322
2019-12-12,40581.7109375,40712.6484375,40490.69140625,40561.33984375,41300,54.593472846769735,43.400626721109106,24.539717945346514,87549200,379.2347712218888,39772.2578125,38506.1037109375,180.2205810827072,0.9344967534906286,0.0,0.010546622853313502,0.0,0.0041853468782628855,-0.2558558558558559,0.2189639205532154,-1.3545155572037704,-1.0135281689639821,-2.2208274971254593,-1.0791568675999585,-1.0498115326354087,1.9264033263191032,1.6052080495734555,0.7578390791787858,-0.8349814402677351
2019-12-13,41009.7109375,41055.80078125,40736.69921875,40754.8203125,27900,61.49123818054765,85.01794701357896,51.79083974298103,87577100,386.01013354532535,39816.000625,38530.38416015625,202.4808296222618,0.9412651899293221,0.0,-0.0017311067519640451,0.0,0.010546622853313536,-0.32445520581113807,1.6629890058718781,-0.24493841632852256,0.6592843201129613,-1.8498826647644313,-0.8892479986508273,-0.9563569419008927,2.464972848946741,1.6207149144110746,1.865484124794238,-1.136403014866438
2019-12-16,40938.71875,41185.03125,40917.9296875,41168.8515625,21600,59.86671093305791,76.53407166754121,68.31754846740976,87555500,377.516664184945,39861.4284375,38555.69666015625,211.95052700085944,0.9221506576459357,0.0,0.010099317653901907,0.0,-0.0017311067519640844,-0.22580645161290325,1.3175397513163092,-0.45747452660640714,0.3429924289665699,-1.631331474989675,-1.0570371821086937,-1.0978826335679497,1.891046468234302,1.6395015632278316,-0.4511140656949852,-0.8162428572979425
2019-12-17,41352.171875,41401.6484375,41005.1796875,41052.359375,19000,65.57141747080448,96.09275466040651,85.88159111384222,87574500,383.6175944217347,39922.363671875,38583.4127734375,249.936430622256,0.9276842715331616,0.0,0.004991235723335269,0.0,0.01009931765390193,-0.12037037037037035,2.4383878905233516,0.49574181424486274,1.1279774976702506,-1.2749669180396066,-0.850834631791217,-0.9943329738626584,2.0596507662071915,1.666230088687579,1.6674974738020287,-0.4121963814934959
2019-12-18,41558.5703125,41614.76953125,41358.46875,41442.75,24300,68.01558921681081,96.20121142989919,89.60934591928229,87598800,374.9733131237536,39991.39765625,38613.71341796875,293.31402043250273,0.9022767393202865,0.0,0.002775638373327403,0.0,0.004991235723335263,0.2789473684210526,2.6455630444373086,0.9137058359079833,1.1131309810040855,-0.9155825474678706,-1.0473817486921877,-1.2191453877233767,2.3185262264698463,1.7003646409249231,0.7019941881115073,0.950882526036091
2019-12-19,41673.921875,41719.2890625,41456.3984375,41571.8203125,33300,69.32622367823191,97.13576154857293,96.4765758796262,87632100,366.9674068291998,40071.409921875,38645.31998046875,333.15853572049673,0.8805684474091743,0.0,0.00018278067331525897,0.0,0.0027756383733275047,0.37037037037037046,2.530877000285539,1.1623630489920875,1.1403000814293915,-0.5894765281473494,-1.2660104875620797,-1.4348902348118913,2.552862769177613,1.7341946059090056,0.3233861936180803,1.1917038281580947
2019-12-20,41681.5390625,41809.9609375,41636.109375,41746.19921875,33600,69.41534930581851,92.33114451999674,95.22270583282295,87665700,353.17341794854264,40154.40109375,38674.9463671875,361.1867089721127,0.8473137650195007,0.0,-0.0009327608126874214,0.0,0.0001827806733152304,0.009009009009008917,2.232779802194135,1.2380445579703565,0.9652787003895036,-0.3372346215078735,-1.6558785221846273,-1.753455767022977,2.6416465495609933,1.7523895341648383,-0.12134220265570328,-0.10389636218443403
2019-12-23,41642.66015625,41701.62109375,41474.609375,41548.26171875,6200,68.32412628978176,90.00944727603542,93.15878444820169,87659500,344.1618680057896,40223.6953125,38703.66791015625,375.9285649074591,0.8264646559908483,0.0,-0.0043560722782685765,0.0,-0.0009327608126874498,-0.8154761904761905,1.9297395580439316,1.0232697273304108,0.8487889131015168,-0.17013395478727622,-1.9186451843999437,-1.9496576808300161,2.2585987169604054,1.7625175137476035,-0.38687505328796384,-2.6002522960269765
2019-12-24,41461.26171875,41702.98046875,41423.0703125,41684.51171875,4400,63.322403892207504,79.17703728758208,87.17254302787141,87655100,339.5724600232332,40295.312578125,38731.61681640625,368.72383519972936,0.8190113999103614,0.0,-0.007175372568690107,0.0,-0.004356072278268619,-0.29032258064516125,1.4145696259545462,0.18028751210798025,0.4182754851472479,-0.1702822195649432,-1.9902330312777539,-1.9460786575474114,1.9713906859834112,1.7660658839404915,-0.9937135513469694,-0.923788408086364
2019-12-26,41163.76171875,41543.80078125,41132.890625,41543.80078125,5600,56.07248109192111,61.411493019512704,76.86599252771006,87649500,344.66800975371655,40356.04625,38756.36873046875,335.1449291871395,0.8373093113031045,0.0,0.009993715080286694,0.0,-0.007175372568690053,0.2727272727272727,0.7143053257184722,-1.0264397524703819,-0.28030790149561485,-0.40272169955329523,-1.745942893887045,-1.6531681724556673,1.7533670576265137,1.7540338405327065,-1.4950182037468187,0.8816638724379948
2019-12-27,41575.140625,41611.26953125,41264.921875,41297.078125,6100,62.47104098002358,85.97744317055249,75.52199115921574,87655600,352.0137099498797,40423.2596875,38784.37587890625,337.83390498424706,0.8466927703864613,0.0,-0.0004122806259299333,0.0,0.00999371508028668,0.08928571428571419,1.5223996423255286,0.07000370463203713,0.6825921646742391,-0.3279817727826414,-1.4181984344468597,-1.4705311741867417,1.6889404282035299,1.7555828286623945,1.5927309362973407,0.2587968095901238
2019-12-30,41558.0,41714.73046875,41453.37890625,41686.26953125,5700,62.065379010941754,84.95387163367896,77.4476026079147,87649900,345.53784227488825,40484.297890625,38812.63873046875,334.72335006763024,0.8314592672286643,0.0,-0.0073213753970354685,0.0,-0.0004122806259299061,-0.06557377049180324,1.3819921579133996,0.014745248240894052,0.6343508869715803,-0.30627423953360283,-1.624067305645964,-1.6298558144883848,1.4908032071729713,1.756584399140211,-0.2505453097831595,-0.2441673244369089
2019-12-31,41253.73828125,41607.48828125,41184.73046875,41607.48828125,5600,55.211724503939216,66.78454378987392,79.23861953136844,87644300,351.05355443382484,40537.392890625,38839.57021484375,304.2002044057008,0.850961801426321,0.0,0.009039237637270941,0.0,-0.007321375397035479,-0.01754385964912286,0.6610566642417114,-1.09031325435118,-0.07999605606508856,-0.5510080794453275,-1.3382476589508632,-1.2829608057169344,1.329064157164104,1.7508067276677846,-1.4035225726097051,-0.07446101793722655
2020-01-02,41626.640625,41649.2890625,41328.44921875,41340.26953125,5300,60.90916989274543,86.1044079198657,79.28094111447285,87649600,354.23192777783737,40588.88453125,38867.384375,306.566585460816,0.8509740936555276,0.0,-0.003892489222459325,0.0,0.009039237637270991,-0.0535714285714286,1.3990949298707356,-0.11263690697029176,0.6567121385635991,-0.4782463765552196,-1.1354474927154055,-1.2170324866544557,1.3000749841742874,1.7482828833944049,1.3588701380092738,-0.15007553096748838
2020-01-03,41464.609375,41636.1796875,41348.6796875,41634.51171875,8900,57.48720628444257,67.82224163345526,73.57039778106495,87640700,349.4653615079919,40632.209140625,38892.4947265625,292.0013816098508,0.8428039399755998,0.0,-0.019003687255886515,0.0,-0.0038924892224593277,0.679245283018868,0.970585815063767,-0.639664587700049,-0.04419178837936432,-0.5776065212718653,-1.2827309680233363,-1.2762029333410427,1.1093953388704612,1.733952512150973,-0.765135084453411,2.0371845322905293
2020-01-06,40676.62890625,41378.33984375,40613.9609375,41378.33984375,8700,44.41791055756244,5.239796718227424,53.055482090516115,87632000,385.26415265027816,40666.464921875,38912.69736328125,214.4034052267889,0.9471388436298909,0.0,0.004740802001917371,0.0,-0.019003687255886526,-0.022471910112359605,-0.7920523939541576,-2.456329709924496,-2.198949344213538,-1.32256999620264,0.44210357255850435,0.5167348940318467,0.9360479007461836,1.701501005552405,-2.745007697468156,-0.16553399478995295
2020-01-07,40869.46875,41230.140625,40727.37109375,40983.0390625,11900,47.55993940187363,21.363529473244146,31.4751892749756,87643900,397.2818359431154,40702.677734375,38933.41759765625,166.54716163349076,0.9720748717662631,0.0,-0.0012657484996058336,0.0,0.004740802001917288,0.367816091954023,-0.414679897953489,-1.7985393418718454,-1.5498509608785291,-1.6937234050231633,1.0247204651918778,0.9633025953283952,1.0176145945003767,1.6757102434205446,0.6199814632591735,1.0073678372642412
2020-01-08,40817.73828125,40866.359375,40476.55078125,40574.828125,18200,46.795723983098725,25.587588215132136,17.396971468867893,87625700,396.97013114360715,40738.6246875,38954.149140625,123.02833325830579,0.9725431830845929,0.0,0.015547487635823158,0.0,-0.0012657484996058121,0.5294117647058822,-0.5280312617616189,-1.7425017003612973,-1.3061816434521019,-1.963455683858526,1.0652150128757758,1.0145460314275594,0.733764900357648,1.6526889309923052,-0.18860296534982882,1.4481166756770518
2020-01-09,41452.3515625,41482.12109375,41175.71875,41216.671875,7800,56.112448987154856,73.1808421194482,40.04398660260815,87633500,416.0710369547781,40786.510546875,38976.140390625,138.15477410956373,1.0037332534137293,0.0,0.0035550983706631543,0.0,0.015547487635823254,-0.5714285714285714,0.8862401933231363,-0.4173157570889324,0.3210282523637931,-1.6812432679389664,1.9741759427326928,1.574568233073248,0.7794127116036187,1.6373911749599523,2.115885934909435,-1.7076858261569718
2020-01-10,41599.71875,41775.109375,41447.80078125,41568.19921875,13200,57.953731871301706,84.23274440242213,61.00039157900081,87646700,409.7308624401511,40821.868125,38996.46068359375,160.18734786357527,0.9849366167653504,0.0,0.006249384949267235,0.0,0.0035550983706631456,0.6923076923076923,1.1523271563094832,-0.11690267248886109,0.711121907338552,-1.3805685465680273,1.6082008106854542,1.223244488717395,0.8922975343134891,1.6167391569474119,0.4332622803804585,1.7384710925420006
2020-01-13,41859.69140625,41899.62890625,41720.76171875,41788.2109375,10600,61.057667389271785,97.19358345136533,84.8690566577452,87657300,401.8865262837117,40858.02453125,39016.99828125,196.3623984786609,0.9600800024620026,0.0,0.0022202146475003314,0.0,0.0062493849492673,-0.19696969696969702,1.6022211425403934,0.3827370463654344,1.1568004308125988,-0.9630211100038305,1.1748641340182429,0.7591083734116967,0.9670915151877515,1.598372685106941,0.7898532731089103,-0.6471341167015856
2020-01-14,41952.62890625,41994.26171875,41770.8984375,41883.08984375,14100,62.133846176941475,97.25686812479732,92.89439865952825,87671400,389.13486592416086,40894.49609375,39037.98697265625,229.88074413460708,0.9275577623365302,0.0,-0.0019044917942698206,0.0,0.0022202146475003293,0.33018867924528306,1.6465889356069703,0.5385602474520923,1.1005745045375017,-0.549138864781323,0.5801645071172392,0.20645625672439702,1.0901488712115155,1.5832600179240313,0.18176411918499055,0.7985134912875762
2020-01-15,41872.73046875,41969.859375,41648.109375,41969.859375,6100,60.58377799418887,91.99246397998631,95.48097185204965,87665300,384.32166121529224,40928.650078125,39057.2290234375,247.14816814840742,0.9178328160426867,0.0,0.0014288087815207148,0.0,-0.0019044917942697692,-0.5673758865248226,1.3739459486469114,0.31266296944885774,0.8842479051754556,-0.29345863937284167,0.3646648934516361,0.05677916076442672,0.9426884412130914,1.5621892077331636,-0.4007757400292208,-1.5521007299514062
2020-01-16,41932.55859375,42059.44921875,41812.28125,41924.73828125,6600,61.361096745042445,91.98365340480034,93.74432850319465,87671900,374.5249688963428,40961.26203125,39076.41646484375,262.6328873256207,0.8931603065885068,0.0,0.00030555016029738976,0.0,0.0014288087815206296,0.08196721311475419,1.3863124183217221,0.4135077276945357,0.8358202049029927,-0.045771136404101444,-0.07872847337400611,-0.35217433265678777,0.9780476819130225,1.5436335081140273,0.056388039152370915,0.13207623412384098
2020-01-17,41945.37109375,42063.9296875,41850.2890625,41929.01953125,9500,61.536037638065906,92.53117240734406,92.16909659737689,87681400,363.033230046604,40995.20484375,39094.3259765625,272.79390221003996,0.8654905668499311,0.0,-0.009928650686369873,0.0,0.00030555016029731874,0.43939393939393945,1.3108975554559834,0.43814129468967367,0.8156855867144309,0.14266428503946393,-0.5814080958226642,-0.7947754951740106,1.043767228904888,1.5225666466088132,-0.08692680770641605,1.0527816514893518
2020-01-20,41528.91015625,42273.87109375,41503.37109375,42263.0,7500,53.117623911386886,58.551576348470164,81.02213405353818,87673900,392.1379993289894,41016.387421875,39110.03677734375,244.42409376097203,0.9442530465008447,0.0,-0.00493876583152117,0.0,-0.009928650686369833,-0.21052631578947367,0.46847278674014653,-0.7736761980760825,-0.28593517753956127,-0.19651000340396155,0.7610838704011538,0.5985819076666754,0.88528258592228,1.4958743270746309,-1.474150001003623,-0.6486415651846946
2020-01-21,41323.80859375,41532.58984375,41294.30078125,41487.5703125,8900,49.52428383452329,47.140056594670014,66.0742684501614,87665000,381.14878955549017,41029.788828125,39125.8327734375,203.05019789618382,0.9223467113172547,0.0,-0.005043816012920064,0.0,-0.004938765831521197,0.18666666666666676,0.013664893451071063,-1.2709462010193542,-0.7123067290934187,-0.7293938719094772,0.2771089822914975,0.25073097217459067,0.721095618289294,1.474088727578756,-0.8057138131083174,0.37368806866604853
2020-01-22,41115.37890625,41532.2890625,41059.0390625,41467.12890625,7700,46.11050887518139,35.543365339894024,47.07833276101139,87657300,387.72744744438376,41045.62421875,39142.3651171875,151.69392039076774,0.9430229217356059,0.0,0.0065916826856434975,0.0,-0.005043816012920033,-0.1348314606741573,-0.4783446507635841,-1.6630551143877712,-1.1363510180714649,-1.3530127118387758,0.593992708442315,0.6474826255246658,0.5470115276855289,1.4601978257557928,-0.7831385161523746,-0.45360977085015575
2020-01-23,41386.3984375,41413.9609375,41098.91015625,41191.5,9900,50.85432338238751,50.622454435205185,44.435292123256396,87667200,382.53625700192777,41066.450625,39158.13005859375,131.34860665700398,0.9243042918547695,0.0,0.005479891396988632,0.0,0.006591682685643585,0.2857142857142858,0.02430245213124122,-1.0340993040183029,-0.7364213162950315,-1.5261267039963582,0.36086393853162496,0.33601038571921876,0.7558428109958443,1.448059112234248,0.7934996922009763,0.6089440207491804
